2329	Elizabeth	F	15998	1996
828	Frances	F	15993	1921
867	Mildred	F	15990	1923
2742	Ava	F	15958	2017
2713	Jacob	M	15949	2015
2465	Abigail	F	15928	2003
807	Elizabeth	F	15910	1920
2714	William	M	15909	2015
2425	Sarah	F	15899	2001
717	Edward	M	15889	1915
808	Frances	F	15883	1920
2584	Ava	F	15873	2009
2426	Samantha	F	15864	2001
768	Elizabeth	F	15853	1918
887	Mildred	F	15853	1924
2617	Daniel	M	15843	2010
684	Ruth	F	15839	1914
829	Elizabeth	F	15800	1921
888	Doris	F	15785	1924
1908	Stephanie	F	15774	1975
758	Frank	M	15769	1917
2732	William	M	15761	2016
1849	Nicole	F	15752	1972
1006	Patricia	F	15751	1930
2503	Abigail	F	15749	2005
947	Virginia	F	15725	1927
2695	Ethan	M	15724	2014
2407	Jessica	F	15709	2000
798	Frank	M	15702	1919
2637	Alexander	M	15702	2011
2684	Ava	F	15696	2014
2504	Olivia	F	15693	2005
673	Robert	M	15684	1913
769	Anna	F	15666	1918
786	Virginia	F	15636	1919
2444	Alexis	F	15636	2002
725	Mildred	F	15633	1916
2525	Abigail	F	15628	2006
2704	Isabella	F	15617	2015
2484	Hannah	F	15605	2004
1929	Amanda	F	15590	1976
2618	Aiden	M	15538	2010
2644	Ava	F	15533	2012
2624	Ava	F	15503	2011
2526	Olivia	F	15498	2006
2676	Michael	M	15497	2013
2638	Aiden	M	15496	2011
2619	Anthony	M	15493	2010
1007	Joan	F	15479	1930
2547	Abigail	F	15470	2007
1008	Doris	F	15464	1930
868	Elizabeth	F	15461	1923
2696	Michael	M	15454	2014
2604	Ava	F	15433	2010
2485	Abigail	F	15426	2004
2348	Elizabeth	F	15423	1997
2697	Alexander	M	15414	2014
2585	Emily	F	15352	2009
2389	Elizabeth	F	15345	1999
2445	Ashley	F	15344	2002
1168	Margaret	F	15330	1938
1829	Julie	F	15326	1971
1148	Joan	F	15299	1937
2446	Abigail	F	15298	2002
2639	Daniel	M	15291	2011
738	Frank	M	15291	1916
787	Elizabeth	F	15287	1919
705	Mildred	F	15254	1915
2664	Ava	F	15252	2013
2733	Mason	M	15244	2016
848	Elizabeth	F	15242	1922
1066	Margaret	F	15239	1933
2586	Madison	F	15239	2009
2658	Alexander	M	15237	2012
726	Anna	F	15228	1916
2349	Madison	F	15188	1997
2369	Elizabeth	F	15187	1998
2505	Isabella	F	15186	2005
889	Frances	F	15183	1924
2743	Isabella	F	15180	2017
1188	Dorothy	F	15171	1939
1889	Rebecca	F	15167	1974
746	Anna	F	15160	1917
1087	Margaret	F	15144	1934
1149	Margaret	F	15143	1937
747	Elizabeth	F	15131	1917
706	Anna	F	15119	1915
788	Frances	F	15107	1919
2408	Elizabeth	F	15099	2000
2567	Abigail	F	15082	2008
2409	Taylor	F	15078	2000
2715	Ethan	M	15077	2015
849	Frances	F	15053	1922
2486	Isabella	F	15017	2004
819	Richard	M	15010	1920
718	Frank	M	15006	1915
2752	William	M	14967	2017
480	Mary	F	14961	1904
1189	Margaret	F	14952	1939
1009	Ruth	F	14940	1930
727	Elizabeth	F	14939	1916
2762	Ava	F	14924	2018
2677	Alexander	M	14905	2013
2705	Mia	F	14905	2015
2659	Aiden	M	14903	2012
2744	Sophia	F	14883	2017
869	Frances	F	14879	1923
967	Barbara	F	14873	1928
1869	Rebecca	F	14870	1973
2466	Alexis	F	14867	2003
2734	James	M	14862	2016
2506	Hannah	F	14845	2005
2716	James	M	14824	2015
2427	Abigail	F	14807	2001
2724	Isabella	F	14795	2016
2428	Elizabeth	F	14786	2001
2678	Jayden	M	14766	2013
2447	Sarah	F	14760	2002
1107	Margaret	F	14725	1935
662	Dorothy	F	14674	1913
2448	Samantha	F	14666	2002
1067	Helen	F	14643	1933
2735	Benjamin	M	14641	2016
2449	Olivia	F	14629	2002
1128	Margaret	F	14594	1936
809	Anna	F	14581	1920
988	Shirley	F	14579	1929
2717	Alexander	M	14547	2015
2527	Hannah	F	14544	2006
1108	Nancy	F	14544	1935
1129	Carol	F	14521	1936
2772	William	M	14516	2018
2467	Ashley	F	14514	2003
2736	Jacob	M	14510	2016
968	Virginia	F	14501	1928
789	Anna	F	14498	1919
440	Mary	F	14486	1902
663	Margaret	F	14486	1913
1048	Shirley	F	14476	1932
674	Joseph	M	14471	1913
2763	Isabella	F	14464	2018
908	Mildred	F	14451	1925
2718	Michael	M	14431	2015
2698	James	M	14431	2014
2725	Mia	F	14428	2016
360	Mary	F	14406	1898
1028	Shirley	F	14405	1931
2587	Abigail	F	14390	2009
2487	Ashley	F	14373	2004
748	Frances	F	14363	1917
1068	Shirley	F	14315	1933
1169	Joan	F	14302	1938
2679	Daniel	M	14298	2013
2753	James	M	14291	2017
1909	Nicole	F	14276	1975
460	Mary	F	14275	1903
2605	Emily	F	14274	2010
749	Virginia	F	14261	1917
2625	Emily	F	14258	2011
2606	Abigail	F	14247	2010
969	Shirley	F	14212	1928
707	Elizabeth	F	14103	1915
2468	Elizabeth	F	14103	2003
1088	Helen	F	14100	1934
2737	Michael	M	14088	2016
2754	Logan	M	14014	2017
2429	Olivia	F	13977	2001
2699	Daniel	M	13937	2014
909	Elizabeth	F	13935	1925
2764	Sophia	F	13928	2018
779	Thomas	M	13910	1918
2738	Elijah	M	13902	2016
675	George	M	13874	1913
2469	Samantha	F	13867	2003
2739	Ethan	M	13819	2016
320	Mary	F	13811	1896
2755	Benjamin	M	13797	2017
2488	Samantha	F	13783	2004
728	Frances	F	13746	1916
2719	Benjamin	M	13700	2015
2645	Emily	F	13649	2012
2507	Samantha	F	13638	2005
1029	Doris	F	13629	1931
989	Patricia	F	13625	1929
2508	Ava	F	13605	2005
2489	Elizabeth	F	13561	2004
928	Mildred	F	13551	1926
2756	Mason	M	13549	2017
2773	James	M	13525	2018
1089	Nancy	F	13518	1934
2685	Mia	F	13512	2014
2528	Sophia	F	13501	2006
2745	Mia	F	13470	2017
630	John	M	13446	1911
300	Mary	F	13446	1895
799	Thomas	M	13434	1919
340	Mary	F	13413	1897
2774	Oliver	M	13389	2018
2775	Benjamin	M	13381	2018
929	Frances	F	13355	1926
2757	Elijah	M	13344	2017
948	Shirley	F	13315	1927
2548	Hannah	F	13312	2007
2509	Ashley	F	13274	2005
2626	Abigail	F	13248	2011
2758	Oliver	M	13193	2017
676	Charles	M	13190	1913
2607	Madison	F	13183	2010
2759	Jacob	M	13178	2017
240	Mary	F	13172	1892
380	Mary	F	13172	1899
949	Barbara	F	13161	1927
2665	Mia	F	13152	2013
280	Mary	F	13151	1894
420	Mary	F	13136	1901
2666	Emily	F	13126	2013
2726	Charlotte	F	13090	2016
2549	Elizabeth	F	13056	2007
2765	Charlotte	F	12940	2018
2746	Charlotte	F	12937	2017
1049	Doris	F	12909	1932
2776	Elijah	M	12886	2018
653	Robert	M	12836	1912
708	Frances	F	12787	1915
260	Mary	F	12784	1893
1109	Helen	F	12781	1935
2646	Abigail	F	12700	2012
2686	Emily	F	12647	2014
642	Dorothy	F	12645	1912
2766	Mia	F	12642	2018
759	Thomas	M	12611	1917
664	Ruth	F	12609	1913
2777	Lucas	M	12585	2018
643	Margaret	F	12536	1912
729	Virginia	F	12487	1916
2529	Samantha	F	12462	2006
2778	Mason	M	12435	2018
2667	Abigail	F	12409	2013
2706	Abigail	F	12401	2015
2627	Madison	F	12389	2011
2779	Logan	M	12352	2018
697	Edward	M	12318	1914
2767	Amelia	F	12301	2018
2687	Abigail	F	12085	2014
200	Mary	F	12078	1890
654	Joseph	M	12062	1912
1069	Doris	F	12024	1933
2647	Mia	F	12023	2012
2568	Elizabeth	F	12008	2008
698	Frank	M	12002	1914
739	Thomas	M	11998	1916
2588	Chloe	F	11909	2009
685	Anna	F	11865	1914
2747	Amelia	F	11833	2017
2569	Chloe	F	11824	2008
621	Helen	F	11801	1911
2707	Emily	F	11786	2015
2727	Abigail	F	11760	2016
160	Mary	F	11754	1888
2608	Chloe	F	11754	2010
655	George	M	11734	1912
220	Mary	F	11703	1891
686	Mildred	F	11650	1914
180	Mary	F	11648	1889
709	Evelyn	F	11595	1915
2628	Mia	F	11530	2011
719	Thomas	M	11490	1915
610	John	M	11450	1910
2589	Mia	F	11426	2009
2708	Charlotte	F	11398	2015
2648	Madison	F	11397	2012
687	Elizabeth	F	11367	1914
644	Ruth	F	11280	1912
656	Charles	M	11070	1912
2629	Chloe	F	10991	2011
2728	Emily	F	10972	2016
2729	Harper	F	10787	2016
2748	Evelyn	F	10712	2017
2609	Mia	F	10639	2010
2749	Abigail	F	10607	2017
2668	Madison	F	10596	2013
631	William	M	10593	1911
2768	Harper	F	10582	2018
601	Helen	F	10479	1910
2769	Evelyn	F	10376	2018
2688	Madison	F	10320	2014
2709	Harper	F	10295	2015
2689	Charlotte	F	10115	2014
632	James	M	9951	1911
665	Mildred	F	9921	1913
120	Mary	F	9889	1886
140	Mary	F	9888	1887
410	John	M	9829	1900
2649	Elizabeth	F	9708	2012
666	Anna	F	9687	1913
688	Frances	F	9677	1914
10	John	M	9655	1880
590	John	M	9591	1909
50	John	M	9557	1882
11	William	M	9532	1880
667	Elizabeth	F	9505	1913
677	Edward	M	9474	1913
2669	Elizabeth	F	9454	2013
90	John	M	9388	1884
570	John	M	9342	1908
51	William	M	9298	1882
622	Margaret	F	9279	1911
581	Helen	F	9250	1909
170	John	M	9247	1888
678	Frank	M	9237	1913
80	Mary	F	9217	1884
611	James	M	9195	1910
100	Mary	F	9128	1885
250	John	M	9039	1892
130	John	M	9026	1886
550	John	M	8983	1907
699	Walter	M	8962	1914
91	William	M	8897	1884
70	John	M	8894	1883
623	Dorothy	F	8869	1911
612	William	M	8844	1910
689	Marie	F	8829	1914
30	John	M	8769	1881
645	Mildred	F	8764	1912
110	John	M	8756	1885
171	William	M	8705	1888
646	Anna	F	8586	1912
411	William	M	8579	1900
190	John	M	8548	1889
647	Elizabeth	F	8528	1912
31	William	M	8524	1881
210	John	M	8502	1890
561	Helen	F	8439	1908
71	William	M	8387	1883
310	John	M	8320	1895
530	John	M	8265	1906
131	William	M	8252	1886
290	John	M	8238	1894
602	Margaret	F	8226	1910
370	John	M	8159	1898
40	Mary	F	8148	1882
330	John	M	8138	1896
150	John	M	8110	1887
490	John	M	8108	1904
510	John	M	8060	1905
270	John	M	8049	1893
111	William	M	8044	1885
60	Mary	F	8012	1883
624	Ruth	F	8003	1911
657	Edward	M	7936	1912
591	William	M	7914	1909
658	Frank	M	7912	1912
450	John	M	7907	1902
251	William	M	7782	1892
191	William	M	7772	1889
331	William	M	7747	1896
668	Frances	F	7694	1913
230	John	M	7680	1891
470	John	M	7608	1903
592	James	M	7594	1909
541	Helen	F	7579	1907
350	John	M	7550	1897
571	William	M	7528	1908
211	William	M	7494	1890
151	William	M	7470	1887
371	William	M	7400	1898
582	Margaret	F	7359	1909
669	Marie	F	7353	1913
603	Dorothy	F	7318	1910
311	William	M	7277	1895
291	William	M	7274	1894
412	James	M	7245	1900
271	William	M	7223	1893
604	Ruth	F	7212	1910
351	William	M	7198	1897
521	Helen	F	7176	1906
679	Thomas	M	7096	1913
0	Mary	F	7065	1880
572	James	M	7012	1908
390	John	M	6990	1899
562	Margaret	F	6976	1908
20	Mary	F	6919	1881
551	William	M	6904	1907
430	John	M	6900	1901
501	Helen	F	6811	1905
231	William	M	6763	1891
625	Anna	F	6753	1911
542	Margaret	F	6713	1907
552	James	M	6707	1907
648	Frances	F	6680	1912
649	Marie	F	6642	1912
451	William	M	6616	1902
633	George	M	6586	1911
531	William	M	6566	1906
634	Robert	M	6526	1911
583	Ruth	F	6509	1909
511	William	M	6495	1905
481	Helen	F	6488	1904
635	Joseph	M	6488	1911
605	Anna	F	6436	1910
491	William	M	6416	1904
401	Helen	F	6343	1900
471	William	M	6311	1903
626	Elizabeth	F	6298	1911
627	Mildred	F	6271	1911
584	Dorothy	F	6253	1909
563	Ruth	F	6180	1908
461	Helen	F	6129	1903
402	Anna	F	6114	1900
522	Margaret	F	6096	1906
659	Thomas	M	6087	1912
391	William	M	6086	1899
512	James	M	6042	1905
431	William	M	5990	1901
441	Helen	F	5967	1902
301	Anna	F	5950	1895
12	James	M	5927	1880
532	James	M	5908	1906
52	James	M	5892	1882
321	Anna	F	5860	1896
564	Anna	F	5860	1908
492	James	M	5855	1904
585	Anna	F	5804	1909
606	Elizabeth	F	5800	1910
361	Anna	F	5773	1898
636	Charles	M	5725	1911
565	Dorothy	F	5703	1908
261	Anna	F	5695	1893
92	James	M	5693	1884
607	Mildred	F	5692	1910
502	Margaret	F	5690	1905
613	Robert	M	5609	1910
452	James	M	5592	1902
543	Anna	F	5575	1907
544	Ruth	F	5573	1907
281	Anna	F	5565	1894
172	James	M	5562	1888
241	Anna	F	5542	1892
523	Anna	F	5502	1906
472	James	M	5480	1903
32	James	M	5441	1881
614	George	M	5441	1910
341	Anna	F	5429	1897
503	Anna	F	5424	1905
413	George	M	5403	1900
252	James	M	5398	1892
132	James	M	5355	1886
13	Charles	M	5348	1880
312	James	M	5335	1895
482	Anna	F	5330	1904
372	James	M	5321	1898
403	Margaret	F	5304	1900
483	Margaret	F	5302	1904
442	Anna	F	5288	1902
421	Helen	F	5247	1901
201	Anna	F	5233	1890
362	Helen	F	5230	1898
615	Joseph	M	5228	1910
72	James	M	5223	1883
332	James	M	5207	1896
53	George	M	5193	1882
586	Elizabeth	F	5176	1909
112	James	M	5175	1885
524	Ruth	F	5140	1906
14	George	M	5126	1880
381	Anna	F	5115	1899
352	James	M	5113	1897
292	James	M	5110	1894
221	Anna	F	5099	1891
462	Anna	F	5098	1903
212	James	M	5097	1890
54	Charles	M	5091	1882
504	Ruth	F	5068	1905
181	Anna	F	5062	1889
587	Mildred	F	5054	1909
382	Helen	F	5048	1899
463	Margaret	F	5046	1903
272	James	M	5030	1893
192	James	M	5020	1889
628	Marie	F	5017	1911
443	Margaret	F	5011	1902
161	Anna	F	4982	1888
629	Frances	F	4967	1911
545	Dorothy	F	4967	1907
93	George	M	4961	1884
422	Anna	F	4923	1901
173	George	M	4912	1888
566	Elizabeth	F	4904	1908
484	Ruth	F	4900	1904
373	George	M	4853	1898
73	Charles	M	4826	1883
94	Charles	M	4802	1884
608	Marie	F	4790	1910
616	Charles	M	4785	1910
152	James	M	4768	1887
404	Ruth	F	4765	1900
253	George	M	4760	1892
74	George	M	4736	1883
432	James	M	4735	1901
363	Margaret	F	4696	1898
593	George	M	4688	1909
113	George	M	4674	1885
133	George	M	4671	1886
609	Alice	F	4671	1910
33	George	M	4664	1881
34	Charles	M	4636	1881
567	Mildred	F	4624	1908
546	Elizabeth	F	4624	1907
114	Charles	M	4599	1885
392	James	M	4597	1899
174	Charles	M	4591	1888
573	George	M	4584	1908
594	Robert	M	4563	1909
134	Charles	M	4533	1886
342	Helen	F	4519	1897
464	Ruth	F	4518	1903
232	James	M	4516	1891
213	George	M	4458	1890
553	George	M	4445	1907
193	George	M	4430	1889
423	Margaret	F	4424	1901
322	Helen	F	4392	1896
444	Ruth	F	4384	1902
293	George	M	4365	1894
595	Joseph	M	4348	1909
525	Dorothy	F	4326	1906
526	Elizabeth	F	4321	1906
273	George	M	4320	1893
254	Charles	M	4319	1892
637	Frank	M	4314	1911
588	Marie	F	4301	1909
313	George	M	4289	1895
333	George	M	4286	1896
153	George	M	4284	1887
121	Anna	F	4283	1886
547	Mildred	F	4277	1907
568	Alice	F	4270	1908
513	George	M	4256	1905
364	Ruth	F	4249	1898
383	Margaret	F	4249	1899
141	Anna	F	4227	1887
453	George	M	4223	1902
493	George	M	4219	1904
574	Robert	M	4219	1908
533	George	M	4201	1906
194	Charles	M	4199	1889
527	Alice	F	4192	1906
589	Alice	F	4170	1909
638	Edward	M	4164	1911
575	Joseph	M	4162	1908
343	Margaret	F	4146	1897
505	Elizabeth	F	4121	1905
548	Alice	F	4107	1907
414	Charles	M	4098	1900
405	Elizabeth	F	4096	1900
353	George	M	4078	1897
569	Marie	F	4076	1908
214	Charles	M	4061	1890
323	Margaret	F	4050	1896
154	Charles	M	4031	1887
596	Charles	M	4029	1909
302	Helen	F	4023	1895
554	Robert	M	4020	1907
393	George	M	4018	1899
101	Anna	F	3994	1885
424	Ruth	F	3974	1901
473	George	M	3961	1903
506	Dorothy	F	3937	1905
303	Margaret	F	3931	1895
233	George	M	3931	1891
576	Charles	M	3929	1908
406	Florence	F	3920	1900
384	Ruth	F	3912	1899
324	Ruth	F	3905	1896
407	Ethel	F	3896	1900
555	Charles	M	3884	1907
549	Marie	F	3880	1907
344	Ruth	F	3878	1897
528	Mildred	F	3873	1906
81	Anna	F	3860	1884
408	Marie	F	3856	1900
556	Joseph	M	3844	1907
485	Elizabeth	F	3833	1904
415	Robert	M	3821	1900
365	Florence	F	3790	1898
294	Charles	M	3788	1894
617	Frank	M	3768	1910
507	Mildred	F	3758	1905
465	Elizabeth	F	3723	1903
274	Charles	M	3723	1893
416	Joseph	M	3714	1900
282	Margaret	F	3700	1894
445	Elizabeth	F	3694	1902
529	Florence	F	3691	1906
283	Helen	F	3676	1894
366	Elizabeth	F	3659	1898
262	Ruth	F	3658	1893
508	Marie	F	3643	1905
234	Charles	M	3640	1891
334	Charles	M	3639	1896
534	Robert	M	3635	1906
314	Charles	M	3633	1895
509	Alice	F	3610	1905
433	George	M	3609	1901
514	Charles	M	3608	1905
535	Charles	M	3607	1906
304	Elizabeth	F	3603	1895
486	Marie	F	3595	1904
487	Florence	F	3572	1904
263	Margaret	F	3565	1893
374	Charles	M	3557	1898
305	Ruth	F	3551	1895
367	Ethel	F	3531	1898
536	Joseph	M	3527	1906
488	Mildred	F	3525	1904
446	Florence	F	3509	1902
325	Ethel	F	3502	1896
417	Frank	M	3477	1900
489	Dorothy	F	3477	1904
306	Florence	F	3471	1895
326	Elizabeth	F	3471	1896
466	Marie	F	3469	1903
467	Florence	F	3468	1903
242	Elizabeth	F	3461	1892
175	Frank	M	3459	1888
345	Elizabeth	F	3442	1897
243	Margaret	F	3435	1892
368	Marie	F	3435	1898
284	Elizabeth	F	3425	1894
447	Marie	F	3424	1902
494	Robert	M	3414	1904
409	Lillian	F	3414	1900
515	Robert	M	3410	1905
618	Edward	M	3408	1910
495	Charles	M	3406	1904
307	Ethel	F	3391	1895
285	Ruth	F	3372	1894
346	Florence	F	3369	1897
454	Charles	M	3361	1902
264	Elizabeth	F	3360	1893
354	Charles	M	3341	1897
327	Florence	F	3323	1896
385	Florence	F	3314	1899
61	Anna	F	3306	1883
516	Joseph	M	3302	1905
448	Ethel	F	3295	1902
639	Thomas	M	3292	1911
496	Joseph	M	3291	1904
244	Ruth	F	3290	1892
286	Ethel	F	3287	1894
386	Elizabeth	F	3287	1899
468	Ethel	F	3257	1903
265	Helen	F	3249	1893
597	Frank	M	3244	1909
15	Frank	M	3242	1880
287	Florence	F	3233	1894
266	Florence	F	3231	1893
162	Elizabeth	F	3224	1888
95	Frank	M	3218	1884
425	Elizabeth	F	3216	1901
474	Charles	M	3213	1903
347	Ethel	F	3182	1897
455	Robert	M	3180	1902
55	Frank	M	3176	1882
375	Joseph	M	3171	1898
426	Marie	F	3157	1901
387	Marie	F	3156	1899
245	Florence	F	3154	1892
255	Frank	M	3150	1892
394	Charles	M	3147	1899
577	Frank	M	3146	1908
41	Anna	F	3143	1882
449	Alice	F	3135	1902
427	Florence	F	3131	1901
246	Emma	F	3128	1892
135	Frank	M	3127	1886
475	Joseph	M	3121	1903
267	Ethel	F	3119	1893
202	Elizabeth	F	3112	1890
203	Margaret	F	3100	1890
456	Joseph	M	3098	1902
469	Mildred	F	3088	1903
163	Emma	F	3087	1888
328	Marie	F	3087	1896
348	Marie	F	3078	1897
215	Frank	M	3078	1890
115	Frank	M	3067	1885
428	Ethel	F	3067	1901
222	Margaret	F	3065	1891
256	Joseph	M	3064	1892
369	Lillian	F	3061	1898
223	Elizabeth	F	3059	1891
182	Elizabeth	F	3058	1889
335	Joseph	M	3051	1896
434	Charles	M	3049	1901
476	Robert	M	3044	1903
247	Ethel	F	3035	1892
315	Frank	M	3012	1895
308	Marie	F	3011	1895
388	Ethel	F	2999	1899
275	Joseph	M	2997	1893
176	Joseph	M	2993	1888
316	Joseph	M	2992	1895
75	Frank	M	2986	1883
204	Emma	F	2980	1890
295	Joseph	M	2977	1894
195	Frank	M	2975	1889
268	Emma	F	2968	1893
309	Emma	F	2952	1895
557	Frank	M	2943	1907
288	Emma	F	2937	1894
248	Helen	F	2936	1892
598	Edward	M	2935	1909
376	Robert	M	2932	1898
377	Frank	M	2925	1898
276	Frank	M	2917	1893
183	Margaret	F	2917	1889
164	Margaret	F	2904	1888
619	Henry	M	2899	1910
224	Emma	F	2884	1891
184	Emma	F	2884	1889
155	Frank	M	2883	1887
329	Emma	F	2872	1896
296	Frank	M	2863	1894
336	Frank	M	2845	1896
517	Frank	M	2837	1905
35	Frank	M	2834	1881
355	Joseph	M	2827	1897
177	Robert	M	2814	1888
497	Frank	M	2799	1904
537	Frank	M	2798	1906
435	Joseph	M	2766	1901
122	Emma	F	2764	1886
178	Harry	M	2759	1888
457	Frank	M	2756	1902
205	Florence	F	2744	1890
196	Joseph	M	2729	1889
102	Emma	F	2728	1885
356	Frank	M	2726	1897
418	Edward	M	2720	1900
337	Robert	M	2719	1896
206	Ethel	F	2718	1890
225	Florence	F	2715	1891
257	Robert	M	2710	1892
578	Edward	M	2707	1908
96	Joseph	M	2707	1884
389	Lillian	F	2703	1899
357	Robert	M	2701	1897
349	Emma	F	2698	1897
21	Anna	F	2698	1881
226	Ethel	F	2689	1891
429	Lillian	F	2681	1901
142	Elizabeth	F	2681	1887
123	Elizabeth	F	2680	1886
395	Joseph	M	2679	1899
216	Joseph	M	2670	1890
56	Joseph	M	2670	1882
249	Clara	F	2661	1892
165	Minnie	F	2654	1888
235	Frank	M	2652	1891
207	Minnie	F	2650	1890
289	Marie	F	2649	1894
143	Emma	F	2647	1887
477	Frank	M	2644	1903
317	Robert	M	2635	1895
16	Joseph	M	2632	1880
185	Minnie	F	2624	1889
269	Bertha	F	2623	1893
57	Thomas	M	2610	1882
396	Robert	M	2609	1899
419	Henry	M	2606	1900
1	Anna	F	2604	1880
179	Henry	M	2596	1888
136	Joseph	M	2594	1886
82	Emma	F	2587	1884
103	Elizabeth	F	2582	1885
58	Henry	M	2579	1882
558	Edward	M	2576	1907
236	Joseph	M	2572	1891
97	Thomas	M	2572	1884
277	Robert	M	2563	1893
197	Harry	M	2559	1889
397	Frank	M	2550	1899
83	Elizabeth	F	2549	1884
436	Robert	M	2543	1901
217	Robert	M	2541	1890
116	Joseph	M	2540	1885
17	Thomas	M	2534	1880
76	Joseph	M	2515	1883
198	Robert	M	2513	1889
59	Robert	M	2500	1882
297	Robert	M	2497	1894
208	Clara	F	2496	1890
98	Henry	M	2474	1884
599	Thomas	M	2468	1909
99	Robert	M	2468	1884
186	Florence	F	2465	1889
187	Ethel	F	2463	1889
258	Harry	M	2460	1892
36	Joseph	M	2456	1881
156	Joseph	M	2456	1887
259	Henry	M	2452	1892
166	Bertha	F	2450	1888
167	Florence	F	2444	1888
18	Henry	M	2444	1880
137	Robert	M	2443	1886
227	Minnie	F	2428	1891
144	Margaret	F	2419	1887
228	Helen	F	2417	1891
19	Robert	M	2415	1880
117	Henry	M	2406	1885
138	Henry	M	2404	1886
437	Frank	M	2402	1901
538	Edward	M	2398	1906
209	Bertha	F	2388	1890
77	Henry	M	2383	1883
168	Ethel	F	2374	1888
124	Minnie	F	2372	1886
229	Bertha	F	2372	1891
62	Emma	F	2367	1883
518	Edward	M	2366	1905
218	Henry	M	2349	1890
219	Harry	M	2345	1890
188	Bessie	F	2343	1889
37	Henry	M	2339	1881
378	Edward	M	2337	1898
139	Thomas	M	2337	1886
78	Robert	M	2334	1883
498	Edward	M	2334	1904
118	Robert	M	2322	1885
189	Clara	F	2319	1889
79	Thomas	M	2316	1883
278	Edward	M	2309	1893
42	Emma	F	2303	1882
579	Thomas	M	2301	1908
199	Edward	M	2299	1889
338	Edward	M	2296	1896
458	Edward	M	2294	1902
38	Thomas	M	2282	1881
298	Henry	M	2278	1894
169	Bessie	F	2278	1888
125	Margaret	F	2275	1886
478	Edward	M	2268	1903
119	Thomas	M	2266	1885
63	Elizabeth	F	2255	1883
279	Harry	M	2245	1893
84	Minnie	F	2243	1884
237	Robert	M	2240	1891
157	Henry	M	2228	1887
318	Henry	M	2221	1895
145	Minnie	F	2215	1887
104	Margaret	F	2204	1885
559	Henry	M	2203	1907
319	Edward	M	2203	1895
299	Harry	M	2189	1894
43	Elizabeth	F	2186	1882
339	Henry	M	2183	1896
105	Minnie	F	2178	1885
39	Edward	M	2177	1881
539	Thomas	M	2176	1906
379	Thomas	M	2161	1898
459	Henry	M	2154	1902
158	Thomas	M	2151	1887
85	Margaret	F	2142	1884
519	Thomas	M	2135	1905
238	Harry	M	2132	1891
159	Edward	M	2125	1887
358	Edward	M	2121	1897
499	Henry	M	2086	1904
239	Henry	M	2049	1891
126	Ida	F	2049	1886
146	Bertha	F	2037	1887
64	Minnie	F	2035	1883
22	Emma	F	2034	1881
44	Minnie	F	2004	1882
2	Emma	F	2003	1880
127	Bertha	F	2001	1886
359	Henry	M	1994	1897
147	Clara	F	1984	1887
148	Florence	F	1964	1887
479	Thomas	M	1962	1903
3	Elizabeth	F	1939	1880
149	Ida	F	1929	1887
438	Edward	M	1917	1901
128	Clara	F	1916	1886
106	Clara	F	1910	1885
398	Edward	M	1901	1899
86	Ida	F	1882	1884
65	Margaret	F	1881	1883
439	Henry	M	1870	1901
129	Florence	F	1860	1886
107	Bertha	F	1860	1885
108	Ida	F	1854	1885
87	Clara	F	1852	1884
23	Elizabeth	F	1852	1881
399	Henry	M	1831	1899
45	Margaret	F	1821	1882
88	Bertha	F	1789	1884
4	Minnie	F	1746	1880
89	Annie	F	1739	1884
109	Annie	F	1703	1885
66	Bertha	F	1681	1883
46	Ida	F	1673	1882
24	Margaret	F	1658	1881
25	Minnie	F	1653	1881
67	Ida	F	1634	1883
68	Annie	F	1589	1883
5	Margaret	F	1578	1880
69	Clara	F	1548	1883
47	Alice	F	1542	1882
48	Bertha	F	1508	1882
49	Annie	F	1492	1882
6	Ida	F	1472	1880
26	Ida	F	1439	1881
7	Alice	F	1414	1880
27	Annie	F	1326	1881
28	Bertha	F	1324	1881
8	Bertha	F	1320	1880
29	Alice	F	1308	1881
9	Sarah	F	1288	1880
